notation,description,smiles,core_smiles,enum,pathways
S.863.15,S.607.26,*c1[nH]c2ccccc2c1*,c1ccc2[nH]ccc2c1,['Bisindole'],['MA.607']
S.863.15,S.863.15,c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,['NonRibosomalPeptide'],['MA.863']
S.607.48,S.607.48,*C(=O)C(*)(*)n1c(*)c(*)c2ccccc21,O=CCn1ccc2ccccc21,['Bisindole'],['MA.607']
S.607.56,S.607.56,*Oc1c(*)n(C(*)(*)C(*)=O)c2ccccc12,O=CCn1cc(O)c2ccccc21,['Bisindole'],['MA.607']
S.659142.1,S.659142.1,Nc1ccccc1C(=O)[O-],Nc1ccccc1C(=O)[O-],"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.5,S.659142.5,*SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(*)(=O)[O-],CC(C)(CO[PH](=O)[O-])C(O)C(=O)NCCC(=O)NCCS,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.6,S.659142.6,*OC1C(COP(=O)([O-])O*)OC(n2cnc3c(N)ncnc32)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])O)C(O)C1O,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.7,S.659142.7,*P(=O)([O-])[O-],O=[PH]([O-])[O-],"['Phenazine', 'Terpene', 'TypeIPolyketide']","['MA.659117', 'MA.659142']"
S.659142.17,S.659142.17,Cc1cc(O)c2ccccc2n1,Cc1cc(O)c2ccccc2n1,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.21,S.659142.21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.23,S.659142.23,*C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)C*,C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.25,S.659142.25,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.41,S.659142.31,*C/C=C(\C)CC/C=C(\C)CC(*)/C=C(\C)CC/C=C(\C)CC(*)C=C(C)C,C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.41,S.659142.41,*C(*)/C=C(\C)CC/C=C(\C)CC(*)/C=C(\C)CC/C=C(\C)CC(*)C=C(C)C,C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.35,S.659142.35,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/C(O)C/C(C)=C/CC/C(C)=C/Cc1c(CO)[nH]c2ccccc2c1=O,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/C(O)C/C(C)=C/CC/C(C)=C/Cc1c(CO)[nH]c2ccccc2c1=O,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.36,S.659142.36,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/C(O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/C(O)C/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.37,S.659142.37,*Cc1nc2ccccc2cc1*,Cc1ccc2ccccc2n1,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.48,S.659142.48,*C/C=C(\C)CC/C=C1\COC(/C=C(\C)CC/C=C2\COC(C=C(C)C)C2)C1,C/C=C(\C)CC/C=C1\COC(/C=C(\C)CC/C=C2\COC(C=C(C)C)C2)C1,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.45,S.659142.45,CC(C)=CC1C/C(=C/CC/C(C)=C/C2C/C(=C/CC/C(C)=C/Cc3cc4ccccc4nc3CO)CO2)CO1,CC(C)=CC1C/C(=C/CC/C(C)=C/C2C/C(=C/CC/C(C)=C/Cc3cc4ccccc4nc3CO)CO2)CO1,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.49,S.659142.49,*CC(=O)c1cc2ccccc2[n+](*)c1C,CC(=O)c1cc2ccccc2[nH+]c1C,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.659142.51,S.659142.51,*C(C)=CC1C/C(=C/CC/C(*)=C/C2C/C(=C/CCC(*)*)CO2)CO1,CC=CC1C/C(=C/CC/C=C/C2C/C(=C/CCC)CO2)CO1,"['Terpene', 'TypeIPolyketide']",['MA.659142']
S.1283.3,S.1283.3,*C1C(C(C)=O)C(=O)C(=O)C2Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C21O,CC(=O)C1CC2(O)C(=O)c3c(cc4cc(O)cc(O)c4c3O)CC2C(=O)C1=O,['TypeIIPolyketide'],['MA.1283']
S.1283.7,S.1283.5,*OC1C(=O)C(C(C)=O)C(=O)C2(O)C(=O)c3c(cc4cc(O)cc(O)c4c3O)CC12,CC(=O)C1C(=O)C(O)C2Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C2(O)C1=O,['TypeIIPolyketide'],['MA.1283']
S.1283.7,S.1283.7,*OC1C(=O)C(C(C)=O)C(=O)C2(O*)C(=O)c3c(cc4cc(O)cc(O)c4c3O)CC12,CC(=O)C1C(=O)C(O)C2Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C2(O)C1=O,['TypeIIPolyketide'],['MA.1283']
S.1283.7,S.1283.14,*OC1C(=O)C(C(C)=O)C(=O)C2(O*)C(=O)c3c(cc4cc(O)c(*)c(O)c4c3O)CC12,CC(=O)C1C(=O)C(O)C2Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C2(O)C1=O,['TypeIIPolyketide'],['MA.1283']
S.1283.7,S.1283.27,*Oc1cc2cc3c(c(O)c2c(O)c1*)C(=O)C1(O*)C(=O)C(C(C)=O)C(=O)C(O*)C1C3,CC(=O)C1C(=O)C(O)C2Cc3cc4cc(O)cc(O)c4c(O)c3C(=O)C2(O)C1=O,['TypeIIPolyketide'],['MA.1283']
S.659060.1,S.659060.1,CC(C)CC(=O)C(=O)O,CC(C)CC(=O)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.2,S.659060.2,*C(C)CCC(=O)C(=O)O,CCCCC(=O)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.4,S.659060.4,*C(C)CCC(O)(CC(=O)O)C(=O)O,CCCCC(O)(CC(=O)O)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.6,S.659060.6,*C(C)CCC(C(=O)O)C(*)C(=O)O,CCCCC(CC(=O)O)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.9,S.659060.9,*C(C)CCCC(=O)C(=O)O,CCCCCC(=O)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.11,S.659060.11,*C(C)CCCC(*)C(=O)O,CCCCCCC(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.16,S.659060.16,NC(=O)NCCCC(N)C(=O)O,NC(=O)NCCCC(N)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.17,S.659060.17,*C(=O)C(*)CCCC(*)C,CCCCCCC=O,['NonRibosomalPeptide'],['MA.659060']
S.659060.46,S.659060.46,*NC(=O)CN,NCC(N)=O,['NonRibosomalPeptide'],['MA.659060']
S.659060.21,S.659060.21,NCCCC(N)C(=O)O,NCCCC(N)C(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659060.40,S.659060.40,*C(=O)C(NC(=O)C(*)CCCC(*)C)C(C)C,CCCCCCC(=O)NC(C=O)C(C)C,['NonRibosomalPeptide'],['MA.659060']
S.659060.36,S.659060.26,NC(CCC(=O)O)C(=O)S,NC(CCC(=O)O)C(=O)S,['NonRibosomalPeptide'],['MA.659060']
S.659060.36,S.659060.27,*C(CC(=O)O)C(N)C(=O)S,NC(CCC(=O)O)C(=O)S,['NonRibosomalPeptide'],['MA.659060']
S.659060.36,S.659060.36,*NC(C(=O)S)C(*)CC(=O)O,NC(CCC(=O)O)C(=O)S,['NonRibosomalPeptide'],['MA.659060']
S.659060.49,S.659060.49,*NC(CCCN)C(*)=O,NCCCC(N)C=O,['NonRibosomalPeptide'],['MA.659060']
S.659061.84,S.659060.50,*NC(C(*)=O)C(*)CC(=O)O,NC(C=O)CCC(=O)O,['NonRibosomalPeptide'],['MA.659060']
S.659061.84,S.659061.84,*NC(CCC(=O)O)C(*)=O,NC(C=O)CCC(=O)O,['NonRibosomalPeptide'],['MA.659061']
S.659060.48,S.659060.48,*NC(CCCC(*)C)C(=O)NC(C(*)=O)C(C)C,CCCCCC(N)C(=O)NC(C=O)C(C)C,['NonRibosomalPeptide'],['MA.659060']
S.1621.3,S.1621.3,*C(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(C)=O,CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC=O,['TypeIIPolyketide'],['MA.1621']
S.1621.5,S.1621.5,*C(=O)CC(=O)CC1(O)CC(O)CC(=O)C1C(=O)CC(=O)CC(C)=O,CC(=O)CC(=O)CC(=O)C1C(=O)CC(O)CC1(O)CC(=O)CC=O,['TypeIIPolyketide'],['MA.1621']
S.1621.7,S.1621.7,*C(=O)CC(=O)Cc1cccc(O)c1C(=O)CC(=O)CC(C)=O,CC(=O)CC(=O)CC(=O)c1c(O)cccc1CC(=O)CC=O,['TypeIIPolyketide'],['MA.1621']
S.1621.9,S.1621.9,*C(=O)CC(O)Cc1cccc(O)c1C(O)CC(O)CC(C)=O,CC(=O)CC(O)CC(O)c1c(O)cccc1CC(O)CC=O,['TypeIIPolyketide'],['MA.1621']
S.1621.10,S.1621.10,*C1(O)CC(=O)C2C3Cc4cccc(O)c4C(O)C3C(O)CC2(O)C1,O=C1CC(O)CC2(O)CC(O)C3C(O)c4c(O)cccc4CC3C12,['TypeIIPolyketide'],['MA.1621']
S.1621.14,S.1621.12,*c1cc(O)c2c(c1)C=CC1(O)C(O)c3c(O)cccc3CC21,Oc1cccc2c1C(O)C1(O)C=Cc3cccc(O)c3C1C2,['TypeIIPolyketide'],['MA.1621']
S.1621.14,S.1621.14,*Oc1cccc2c1C(O)C1(O)C=Cc3cc(*)cc(O)c3C1C2,Oc1cccc2c1C(O)C1(O)C=Cc3cccc(O)c3C1C2,['TypeIIPolyketide'],['MA.1621']
S.1621.17,S.1621.17,*Oc1cccc2c1C(O)C1(O)C=CC3=CC(*)=CC4OC2C1C34,Oc1cccc2c1C(O)C1(O)C=CC3=CC=CC4OC2C1C34,['TypeIIPolyketide'],['MA.1621']
S.814.4,S.814.4,*C(=O)CCN,NCCC=O,['TypeIIPolyketide'],['MA.814']
S.814.6,S.814.6,*C(O)C(=O)CN,NCC(=O)CO,['TypeIIPolyketide'],['MA.814']
S.814.8,S.814.8,*C(=O)C1CN1,O=CC1CN1,['TypeIIPolyketide'],['MA.814']
S.814.11,S.814.11,*CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)O,CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)O,['TypeIIPolyketide'],['MA.814']
S.814.12,S.814.12,*Oc1c(O)cc2c(O*)c3c(c(O)c2c1O)C(=O)CC1CC(O)(C2CN2*)CC(=O)C31O,O=C1CC2CC(O)(C3CN3)CC(=O)C2(O)c2c1c(O)c1c(O)c(O)c(O)cc1c2O,['TypeIIPolyketide'],['MA.814']
S.659091_C.59,S.659091_C.59,*NC(CCc1ccccc1)C(=O)NC(*)/C=C/C(C)=C/C(C)C(Cc1ccccc1)O*,CC(/C=C/CNC(=O)C(N)CCc1ccccc1)=C\C(C)C(O)Cc1ccccc1,"['NonRibosomalPeptide', 'TypeIPolyketide']","['MA.659091_A', 'MA.659091_C']"
S.18104.1,S.18104.1,CCC(C)/C=C/C(=O)CC(=O)CC(=O)C(C)C(=O)CC(=O)S,CCC(C)/C=C/C(=O)CC(=O)CC(=O)C(C)C(=O)CC(=O)S,['TypeIIPolyketide'],['MA.18104']
S.18104.2,S.18104.2,CCC(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C(=O)S,CCC(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C(=O)S,['TypeIIPolyketide'],['MA.18104']
S.18104.4,S.18104.3,CCC(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O,CCC(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O,['TypeIIPolyketide'],['MA.18104']
S.18104.4,S.18104.4,*c1c(O)c(C)c(O)c(C=O)c1CC(=O)/C=C/C(C)CC,CCC(C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O,['TypeIIPolyketide'],['MA.18104']
S.18104.6,S.18104.6,CC(O)C(C)C(=O)CC(=O)S,CC(O)C(C)C(=O)CC(=O)S,['TypeIIPolyketide'],['MA.18104']
S.18104.7,S.18104.7,*C1=C2C=C(/C=C/C(C)CC)OC=C2C(=O)C(C)(O)C1=O,CCC(C)/C=C/C1=CC2=CC(=O)C(C)(O)C(=O)C2=CO1,['TypeIIPolyketide'],['MA.18104']
S.18104.7,S.18104.10,*OC1(C)C(=O)C2=COC(/C=C/C(C)CC)=CC2=C(*)C1=O,CCC(C)/C=C/C1=CC2=CC(=O)C(C)(O)C(=O)C2=CO1,['TypeIIPolyketide'],['MA.18104']
S.18104.9,S.18104.9,CC(O)C(C)C(=O)CC(=O)O,CC(O)C(C)C(=O)CC(=O)O,['TypeIIPolyketide'],['MA.18104']
S.18104.19,S.18104.12,*C(=O)CC(=O)C(C)C(C)O,CC(O)C(C)C(=O)CC=O,['TypeIIPolyketide'],['MA.18104']
S.18104.19,S.18104.19,*C(=O)C(*)C(=O)C(C)C(C)O,CC(O)C(C)C(=O)CC=O,['TypeIIPolyketide'],['MA.18104']
S.18104.13,S.18104.13,*C1=C2C=C(/C=C/C(C)CC)OC=C2C2(O)C(C(=O)C(C)C(C)O)C(=O)OC2(C)C1=O,CCC(C)/C=C/C1=CC2=CC(=O)C3(C)OC(=O)C(C(=O)C(C)C(C)O)C3(O)C2=CO1,['TypeIIPolyketide'],['MA.18104']
S.18104.15,S.18104.15,CCC(C)/C=C/C1=CC2=C(Cl)C(=O)C3(C)OC(=O)C(C(=O)C(C)C(C)O)C3(O)C2=CO1,CCC(C)/C=C/C1=CC2=C(Cl)C(=O)C3(C)OC(=O)C(C(=O)C(C)C(C)O)C3(O)C2=CO1,['TypeIIPolyketide'],['MA.18104']
S.18104.16,S.18104.16,*C(=O)C(=*)C(=O)C(C)C(C)O,*=C(C=O)C(=O)C(C)C(C)O,['TypeIIPolyketide'],['MA.18104']
S.18104.17,S.18104.17,*OC1(C)C(=*)C2=COC(/C=C/C(C)CC)=CC2=C(*)C1=O,*=C1C2=COC(/C=C/C(C)CC)=CC2=CC(=O)C1(C)O,['TypeIIPolyketide'],['MA.18104']
S.18104.26,S.18104.26,*OC1(C)C(=O)C(*)=C2C=C(/C=C/C(C)CC)OC=C2C1*,CCC(C)/C=C/C1=CC2=CC(=O)C(C)(O)CC2=CO1,['TypeIIPolyketide'],['MA.18104']
S.18104.22,S.18104.22,*C1C(=O)OC(C)C(C)C1(*)O,CC1OC(=O)CC(O)C1C,['TypeIIPolyketide'],['MA.18104']
S.18104.25,S.18104.25,*C1=C(*)C(C)C(C)OC1=O,CC1C=CC(=O)OC1C,['TypeIIPolyketide'],['MA.18104']
S.659116.2,S.659116.2,O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1,['Phenyl'],['MA.659116']
S.659116.3,S.659116.3,O=C(O)Cc1ccc(O)cc1,O=C(O)Cc1ccc(O)cc1,['Phenyl'],['MA.659116']
S.659116.8,S.659116.8,O=C(CO)COP(=O)([O-])[O-],O=C(CO)COP(=O)([O-])[O-],['Phenyl'],['MA.659116']
S.659116.8,S.659116.13,*C(O)C(=O)COP(=O)([O-])[O-],O=C(CO)COP(=O)([O-])[O-],['Phenyl'],['MA.659116']
S.1320.2,S.1320.2,O=C(O)C=Cc1ccccc1,O=C(O)C=Cc1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.4,S.1320.4,CC(C)(CO[PH](=O)(=O)O[PH](=O)(=O)OCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O[PH](=O)(=O)O)C(=O)C(O)NCCC(=O)NCCSC(=O)c1ccccc1,CC(C)(CO[PH](=O)(=O)O[PH](=O)(=O)OCC1OC(n2cnc3c(=N)[nH]cnc32)C(O)C1O[PH](=O)(=O)O)C(=O)C(O)NCCC(=O)NCCSC(=O)c1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.5,S.1320.5,O=C(S)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)c1ccccc1,O=C(S)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)c1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.6,S.1320.6,O=C(S)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)c1ccccc1,O=C(S)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)CC(=O)CC(=O)c1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.7,S.1320.7,O=C(S)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)C(=O)C(=O)CC(O)c1ccccc1,O=C(S)CC(=O)CC(=O)CC(=O)CC(=O)CC(=O)C(=O)C(=O)CC(O)c1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.8,S.1320.8,*C1(C(=O)CC(O)CC(=O)CC(=O)CC(=O)CC(=O)S)C(=O)C1C(=O)c1ccccc1,O=C(S)CC(=O)CC(=O)CC(=O)CC(O)CC(=O)C1C(=O)C1C(=O)c1ccccc1,['TypeIPolyketide'],['MA.1320']
S.1320.10,S.1320.10,O=C(c1ccccc1)C1C2(O)CC3CC(O)(C2c2cc(=O)cc(O)o2)C1(O)C(=O)O3,O=C(c1ccccc1)C1C2(O)CC3CC(O)(C2c2cc(=O)cc(O)o2)C1(O)C(=O)O3,['TypeIPolyketide'],['MA.1320']
S.1320.13,S.1320.11,*Oc1cc(C2C3(O)CC4CC2(O)C(O)(C(=O)O4)C3C(=O)c2ccccc2)oc(=O)c1,O=C(c1ccccc1)C1C2(O)CC3CC(O)(C2c2cc(O)cc(=O)o2)C1(O)C(=O)O3,['TypeIPolyketide'],['MA.1320']
S.1320.13,S.1320.13,*Oc1cc(C2C3(O)C(*)C4CC2(O)C(O)(C(=O)O4)C3C(=O)c2ccccc2)oc(=O)c1,O=C(c1ccccc1)C1C2(O)CC3CC(O)(C2c2cc(O)cc(=O)o2)C1(O)C(=O)O3,['TypeIPolyketide'],['MA.1320']
S.632.7,S.632.7,*c1ccc2[nH]cc(C3=C/C(=C4/C(=O)Nc5ccccc54)C(=O)N3)c2c1,O=C1NC(c2c[nH]c3ccccc23)=C/C1=C1/C(=O)Nc2ccccc21,['Bisindole'],['MA.632']
S.659061.1,S.659061.1,NC(Cc1ccccc1)C(=O)S,NC(Cc1ccccc1)C(=O)S,['NonRibosomalPeptide'],['MA.659061']
S.659061.9,S.659061.9,*NC(C(=O)S)c1c[nH]c2ccccc12,NC(C(=O)S)c1c[nH]c2ccccc12,['NonRibosomalPeptide'],['MA.659061']
S.659061.87,S.659061.87,*NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(*)=O)C(*)C,CCC(N)C(=O)NC(C=O)Cc1c[nH]c2ccccc12,['NonRibosomalPeptide'],['MA.659061']
S.659061.54,S.659061.54,*NC(C(*)=O)c1c[nH]c2ccccc12,NC(C=O)c1c[nH]c2ccccc12,['NonRibosomalPeptide'],['MA.659061']
S.659061.38,S.659061.38,*NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(*)=N)C(*)=O)C(*)C,CCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C=O)CCCNC=N,['NonRibosomalPeptide'],['MA.659061']
S.659061.85,S.659061.85,*NC(Cc1ccccn1)C(*)=O,NC(C=O)Cc1ccccn1,['NonRibosomalPeptide'],['MA.659061']
S.659061.68,S.659061.68,*C(=O)C(NC(=O)C(N)CC(C)C)C(C)C,CC(C)CC(N)C(=O)NC(C=O)C(C)C,['NonRibosomalPeptide'],['MA.659061']
S.659061.45,S.659061.45,*NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(*)=N)C(=O)NC(Cc1ccccn1)C(*)=O,N=CNCCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C=O)Cc1ccccn1,['NonRibosomalPeptide'],['MA.659061']
S.659061.89,S.659061.89,*NC(CCCN(*)C(*)=N)C(*)=O,N=CNCCCC(N)C=O,['NonRibosomalPeptide'],['MA.659061']
S.659061.92,S.659061.92,*NC(Cc1ccccn1)C(=O)NC(CC(*)C)C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(*)=O)C(*)C,CCCC(NC(=O)C(N)Cc1ccccn1)C(=O)NC(CC)C(=O)NC(C=O)Cc1c[nH]c2ccccc12,['NonRibosomalPeptide'],['MA.659061']
S.1850.1,S.1850.1,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,['Bisindole'],['MA.1850']
S.1850.2,S.1850.2,N=C(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,N=C(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,['Bisindole'],['MA.1850']
S.1850.3,S.1850.3,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3cc(Cl)ccc23)c1-c1c[nH]c2cc(Cl)ccc12,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3cc(Cl)ccc23)c1-c1c[nH]c2cc(Cl)ccc12,['Bisindole'],['MA.1850']
S.1850.4,S.1850.4,O=C1NC(=O)c2c1c1c3ccc(Cl)cc3[nH]c1c1[nH]c3cc(Cl)ccc3c21,O=C1NC(=O)c2c1c1c3ccc(Cl)cc3[nH]c1c1[nH]c3cc(Cl)ccc3c21,['Bisindole'],['MA.1850']
S.1850.5,S.1850.5,*n1c(O)c2c(c1O)c1c3ccc(Cl)cc3[nH]c1c1[nH]c3cc(Cl)ccc3c12,Oc1[nH]c(O)c2c1c1c3ccc(Cl)cc3[nH]c1c1[nH]c3cc(Cl)ccc3c12,['Bisindole'],['MA.1850']
S.1850.7,S.1850.7,*N1C(=O)C2(*)c3c([nH]c4cc(Cl)ccc34)-c3[nH]c4cc(Cl)ccc4c3C2(*)C1=O,O=C1NC(=O)C2c3c([nH]c4cc(Cl)ccc34)-c3[nH]c4cc(Cl)ccc4c3C12,['Bisindole'],['MA.1850']
S.1850.11,S.1850.11,*OC12C(=O)N(*)C(=O)C1(*)c1c([nH]c3cc(Cl)ccc13)-c1[nH]c3cc(Cl)ccc3c12,O=C1NC(=O)C2(O)c3c([nH]c4cc(Cl)ccc34)-c3[nH]c4cc(Cl)ccc4c3C12,['Bisindole'],['MA.1850']
S.1850.15,S.1850.15,*OC12C(=O)N(*)C(=O)C1(*)n1c(c(*)c3ccc(Cl)cc31)-c1[nH]c3cc(Cl)ccc3c12,O=C1NC(=O)C2(O)c3c([nH]c4cc(Cl)ccc34)-c3cc4ccc(Cl)cc4n3C12,['Bisindole'],['MA.1850']
S.1850.20,S.1850.20,*OC12C(=O)N(*)C(=O)C1(O*)n1c(c(*)c3ccc(Cl)cc31)-c1[nH]c3cc(Cl)ccc3c12,O=C1NC(=O)C2(O)n3c(cc4ccc(Cl)cc43)-c3[nH]c4cc(Cl)ccc4c3C12O,['Bisindole'],['MA.1850']
S.1850.25,S.1850.25,*OC12C(=O)N(*)C(=O)C1(O*)N1c3cc(Cl)ccc3C(=O)C1(*)c1[nH]c3cc(Cl)ccc3c12,O=C1c2ccc(Cl)cc2N2C1c1[nH]c3cc(Cl)ccc3c1C1(O)C(=O)NC(=O)C21O,['Bisindole'],['MA.1850']
S.659095.1,S.659095.1,O=CNCC(=O)S,O=CNCC(=O)S,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.2,S.659095.2,*C(=O)CC(=O)CNC=O,O=CCC(=O)CNC=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.4,S.659095.4,*C(=O)C/C=C/C=C/c1cnco1,O=CC/C=C/C=C/c1cnco1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.6,S.659095.6,*C(=O)C/C=C/C=C/C=C/c1cnco1,O=CC/C=C/C=C/C=C/c1cnco1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.8,S.659095.8,*C(=O)/C(C)=C\C/C=C/C=C/C=C/c1cnco1,C/C(C=O)=C/C/C=C/C=C/C=C/c1cnco1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.78,S.659095.78,*C(*)/C(C)=C\C/C=C/C=C/C=C/c1cnco1,CC(C)=CC/C=C/C=C/C=C/c1cnco1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.84,S.659095.84,*C(=O)C(*)(C)C,CC(C)C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.23,S.659095.23,*NC/C=C/C(*)=O,NC/C=C/C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.28,S.659095.28,*NC/C=C/C=C/C(*)=O,NC/C=C/C=C/C=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.58,S.659095.33,*NC/C=C/C=C/C(*)CC(*)=O,NC/C=C/C=C/CCC=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.58,S.659095.39,*NC/C=C/C=C/CCC(*)=O,NC/C=C/C=C/CCC=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.58,S.659095.58,*NC/C=C/C=C/CC(*)C(*)=O,NC/C=C/C=C/CCC=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.64,S.659095.64,*=CC/C=C/C=C/C=C/c1cnco1,*=CC/C=C/C=C/C=C/c1cnco1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.65,S.659095.65,*C(C)C/C=C/C=C/CNC(=O)C(C)(C)C(*)C(=*)C,*=C(C)CC(C)(C)C(=O)NC/C=C/C=C/CCC,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.67,S.659095.67,*N(*)C1(C(*)(*)*)COC1=O,CC1(N)COC1=O,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
S.659095.73,S.659095.73,*C1OC1C1OC1CNC(=O)C(*)(C)C,CC(C)C(=O)NCC1OC1C1CO1,"['NonRibosomalPeptide', 'TypeIPolyketide']",['MA.659095']
