mibig_id,cluster_id,orf_id,family_id
BGC0002206,2090346883_4588_38907,2090346883_37522_38907,-1
BGC0002162,3160095445_3720_5465,3160095445_3720_4496,406
BGC0002162,3160095445_3720_5465,3160095445_4614_5465,406
BGC0002170,1076535845_19891_29813,1076535845_19891_21087,213
BGC0002170,1076535845_19891_29813,1076535845_21754_23223,293
BGC0002188,3614049477_415_29108,3614049477_24576_27332,102
BGC0002188,3614049477_415_29108,3614049477_27551_27844,-1
BGC0001258,2077783485_1217_7265,2077783485_1217_2929,166
BGC0001258,2077783485_1217_7265,2077783485_3357_7265,166
BGC0001257,2010936540_1284_7066,2010936540_1284_2726,166
BGC0001257,2010936540_1284_7066,2010936540_2762_7066,166
BGC0002197,1636066485_1639_13691,1636066485_4584_6413,-1
BGC0002197,1636066485_1639_13691,1636066485_7263_9233,-1
BGC0002197,1636066485_1639_13691,1636066485_9264_9416,-1
BGC0002194,205149772_148_9602,205149772_8421_9602,277
BGC0002168,2182662097_6545_14604,2182662097_13135_14604,293
BGC0002195,4020317233_157_1443,4020317233_157_1443,181
BGC0002176,622056971_1_1199,622056971_1_357,209
BGC0002176,622056971_1_1199,622056971_474_692,47
BGC0002176,622056971_1_1199,622056971_885_1199,231
BGC0000989,554736983_1_56019,554736983_54760_56019,398
BGC0002539,1907853529_1529_17163,1907853529_12424_12576,-1
BGC0002539,1907853529_1529_17163,1907853529_12654_12923,95
BGC0002539,1907853529_1529_17163,1907853529_14469_14825,-1
BGC0002539,1907853529_1529_17163,1907853529_15058_15621,-1
BGC0002539,1907853529_1529_17163,1907853529_15721_17163,31
BGC0002205,504925432_5750_26801,504925432_19111_20862,79
BGC0002205,504925432_5750_26801,504925432_21256_22488,27
BGC0002205,504925432_5750_26801,504925432_23022_23384,101
BGC0002205,504925432_5750_26801,504925432_24900_25802,30
BGC0002205,504925432_5750_26801,504925432_26250_26801,297
BGC0002222,904541821_18438_26522,904541821_19188_19277,425
BGC0002173,2023369658_196_2334,2023369658_196_2334,351
BGC0000982,3427124644_17754_51408,3427124644_17754_18650,13
BGC0001010,215581567_13880_47008,215581567_46019_47008,27
BGC0002185,495119012_4300_13611,495119012_10716_10907,-1
BGC0002185,495119012_4300_13611,495119012_10959_11147,176
BGC0002185,495119012_4300_13611,495119012_12198_12389,-1
BGC0002185,495119012_4300_13611,495119012_12498_13022,113
BGC0002180,1158467921_17216_17500,1158467921_17216_17500,285
BGC0000970,3575517465_3129_46858,3575517465_3129_5231,11
BGC0000970,3575517465_3129_46858,3575517465_5294_6814,495
BGC0000970,3575517465_3129_46858,3575517465_37548_38396,503
BGC0000970,3575517465_3129_46858,3575517465_38434_38706,-1
BGC0000970,3575517465_3129_46858,3575517465_38736_39869,127
BGC0000970,3575517465_3129_46858,3575517465_39877_41037,6
BGC0000970,3575517465_3129_46858,3575517465_45233_46858,264
BGC0002225,2603096905_225_6731,2603096905_225_1121,270
BGC0002225,2603096905_225_6731,2603096905_1964_5200,268
BGC0002225,2603096905_225_6731,2603096905_5069_5338,185
BGC0002225,2603096905_225_6731,2603096905_6276_6731,406
BGC0002191,772062597_261_8614,772062597_1213_1719,101
BGC0002191,772062597_261_8614,772062597_1791_2258,-1
BGC0002191,772062597_261_8614,772062597_2607_3491,293
BGC0002191,772062597_261_8614,772062597_3451_3750,101
BGC0002191,772062597_261_8614,772062597_5147_5413,-1
BGC0002191,772062597_261_8614,772062597_7576_7953,-1
BGC0000992,1640456184_24673_51896,1640456184_24673_25641,221
BGC0000992,1640456184_24673_51896,1640456184_25897_26514,-1
BGC0000992,1640456184_24673_51896,1640456184_26593_27036,-1
BGC0000992,1640456184_24673_51896,1640456184_27182_27370,-1
BGC0000992,1640456184_24673_51896,1640456184_27741_28010,101
BGC0000992,1640456184_24673_51896,1640456184_28230_29411,-1
BGC0000992,1640456184_24673_51896,1640456184_30792_31028,94
BGC0000992,1640456184_24673_51896,1640456184_31093_31545,32
BGC0000992,1640456184_24673_51896,1640456184_31577_32428,-1
BGC0000992,1640456184_24673_51896,1640456184_33287_33388,101
BGC0000992,1640456184_24673_51896,1640456184_46054_47121,297
BGC0000992,1640456184_24673_51896,1640456184_48852_50693,-1
BGC0000992,1640456184_24673_51896,1640456184_50751_51896,113
BGC0000975,2096467370_4801_45121,2096467370_4801_6123,92
BGC0000975,2096467370_4801_45121,2096467370_6346_7026,305
BGC0000975,2096467370_4801_45121,2096467370_7036_7776,-1
BGC0000975,2096467370_4801_45121,2096467370_8085_8378,-1
BGC0000975,2096467370_4801_45121,2096467370_8656_8952,150
BGC0002227,270048855_271_18276,270048855_2805_3050,-1
BGC0002227,270048855_271_18276,270048855_8078_8356,47
BGC0002227,270048855_271_18276,270048855_9874_10680,390
BGC0002227,270048855_271_18276,270048855_10851_11354,-1
BGC0002227,270048855_271_18276,270048855_11515_12006,-1
BGC0002227,270048855_271_18276,270048855_12394_13017,272
BGC0002227,270048855_271_18276,270048855_13647_13970,-1
BGC0002227,270048855_271_18276,270048855_14942_16102,379
BGC0002227,270048855_271_18276,270048855_17335_18276,350
BGC0000997,2573666575_10523_27836,2573666575_23065_24375,409
BGC0000983,3590229951_16334_28707,3590229951_19237_21375,-1
BGC0000983,3590229951_16334_28707,3590229951_22133_24514,-1
BGC0002219,1197595718_871_1143,1197595718_871_1143,406
BGC0002237,4025209757_17898_23293,4025209757_17898_18848,293
BGC0002237,4025209757_17898_23293,4025209757_18930_19340,166
BGC0002237,4025209757_17898_23293,4025209757_19374_19736,166
BGC0002237,4025209757_17898_23293,4025209757_19921_21855,166
BGC0002237,4025209757_17898_23293,4025209757_22019_23293,166
BGC0002226,3771190225_1744_12428,3771190225_4028_4300,77
BGC0002226,3771190225_1744_12428,3771190225_8403_8519,-1
BGC0002226,3771190225_1744_12428,3771190225_8799_9185,354
BGC0002226,3771190225_1744_12428,3771190225_9934_10209,193
BGC0002226,3771190225_1744_12428,3771190225_11256_12428,221
BGC0002208,1859121187_17986_29749,1859121187_17986_18468,-1
BGC0002257,3637293183_15898_20720,3637293183_15898_17004,166
BGC0002257,3637293183_15898_20720,3637293183_17147_19585,166
BGC0002257,3637293183_15898_20720,3637293183_19587_20720,166
BGC0000993,476490963_5034_37999,476490963_33178_34350,128
BGC0000993,476490963_5034_37999,476490963_34347_35312,151
BGC0000993,476490963_5034_37999,476490963_35363_36268,542
BGC0000993,476490963_5034_37999,476490963_36324_37238,390
BGC0000993,476490963_5034_37999,476490963_37235_37999,195
BGC0000999,1924960053_3566_16619,1924960053_3566_5302,271
BGC0000999,1924960053_3566_16619,1924960053_5383_7026,271
BGC0001003,1116288743_3180_56112,1116288743_3180_5480,284
BGC0001003,1116288743_3180_56112,1116288743_5477_5935,162
BGC0001003,1116288743_3180_56112,1116288743_6203_8713,174
BGC0001003,1116288743_3180_56112,1116288743_9167_10399,277
BGC0001003,1116288743_3180_56112,1116288743_10415_11284,387
BGC0001003,1116288743_3180_56112,1116288743_11305_12273,471
BGC0001003,1116288743_3180_56112,1116288743_12656_13666,201
BGC0001003,1116288743_3180_56112,1116288743_13678_14511,368
BGC0001003,1116288743_3180_56112,1116288743_55363_56112,195
BGC0000984,2031225726_3701_50212,2031225726_42261_43250,123
BGC0000984,2031225726_3701_50212,2031225726_43247_43936,-1
BGC0000984,2031225726_3701_50212,2031225726_43914_44657,195
BGC0000984,2031225726_3701_50212,2031225726_44663_45028,-1
BGC0000984,2031225726_3701_50212,2031225726_45099_45623,187
BGC0000984,2031225726_3701_50212,2031225726_46771_47106,-1
BGC0000984,2031225726_3701_50212,2031225726_47123_50212,175
BGC0000995,760763153_13227_87054,760763153_13227_14213,5
BGC0000995,760763153_13227_87054,760763153_80849_82204,370
BGC0000995,760763153_13227_87054,760763153_82192_82977,-1
BGC0000995,760763153_13227_87054,760763153_83053_83292,110
BGC0000995,760763153_13227_87054,760763153_83279_84550,508
BGC0000995,760763153_13227_87054,760763153_84562_85695,176
BGC0000995,760763153_13227_87054,760763153_86029_87054,123
BGC0001113,1102108890_4448_75934,1102108890_4448_5434,5
BGC0001113,1102108890_4448_75934,1102108890_69729_71084,370
BGC0001113,1102108890_4448_75934,1102108890_71072_71857,-1
BGC0001113,1102108890_4448_75934,1102108890_71933_72172,110
BGC0001113,1102108890_4448_75934,1102108890_72159_73430,508
BGC0001113,1102108890_4448_75934,1102108890_73442_74575,176
BGC0001113,1102108890_4448_75934,1102108890_74909_75934,123
BGC0002233,86776111_23735_31132,86776111_24152_24322,-1
BGC0002233,86776111_23735_31132,86776111_24940_25164,-1
BGC0000986,3688884024_1_51005,3688884024_1521_2660,205
BGC0000986,3688884024_1_51005,3688884024_33760_34857,-1
BGC0000986,3688884024_1_51005,3688884024_34899_36065,256
BGC0000986,3688884024_1_51005,3688884024_36065_36544,-1
BGC0000986,3688884024_1_51005,3688884024_36589_38922,-1
BGC0000986,3688884024_1_51005,3688884024_38919_39416,-1
BGC0000986,3688884024_1_51005,3688884024_39420_41441,430
BGC0000986,3688884024_1_51005,3688884024_49960_50223,-1
BGC0000986,3688884024_1_51005,3688884024_50220_51005,195
BGC0002249,1356663809_2247_10184,1356663809_8426_8863,-1
BGC0002249,1356663809_2247_10184,1356663809_8863_9327,293
BGC0001004,3363592002_5685_96664,3363592002_5685_6839,218
BGC0001004,3363592002_5685_96664,3363592002_7037_7837,-1
BGC0001004,3363592002_5685_96664,3363592002_7884_9059,313
BGC0001004,3363592002_5685_96664,3363592002_21427_22878,463
BGC0001004,3363592002_5685_96664,3363592002_22923_23645,195
BGC0001004,3363592002_5685_96664,3363592002_23734_25254,79
BGC0001004,3363592002_5685_96664,3363592002_25324_26574,313
BGC0001004,3363592002_5685_96664,3363592002_26617_27819,313
BGC0001004,3363592002_5685_96664,3363592002_27893_28528,62
BGC0001004,3363592002_5685_96664,3363592002_28553_30403,-1
BGC0001004,3363592002_5685_96664,3363592002_30400_30627,490
BGC0001004,3363592002_5685_96664,3363592002_30624_32489,6
BGC0001004,3363592002_5685_96664,3363592002_32486_33514,247
BGC0001004,3363592002_5685_96664,3363592002_33584_35062,444
BGC0001004,3363592002_5685_96664,3363592002_85996_86397,186
BGC0001004,3363592002_5685_96664,3363592002_86527_87771,15
BGC0001004,3363592002_5685_96664,3363592002_87845_88966,493
BGC0001004,3363592002_5685_96664,3363592002_88972_90291,206
BGC0001004,3363592002_5685_96664,3363592002_90379_91404,236
BGC0001004,3363592002_5685_96664,3363592002_91391_92287,387
BGC0001004,3363592002_5685_96664,3363592002_92846_93844,340
BGC0001004,3363592002_5685_96664,3363592002_93933_94541,435
BGC0001004,3363592002_5685_96664,3363592002_94627_95451,296
BGC0001004,3363592002_5685_96664,3363592002_95481_95729,-1
BGC0001004,3363592002_5685_96664,3363592002_96314_96664,-1
BGC0001183,2967139785_6659_113533,2967139785_10149_10535,341
BGC0001183,2967139785_6659_113533,2967139785_10831_11520,159
BGC0001183,2967139785_6659_113533,2967139785_11517_12341,296
BGC0001183,2967139785_6659_113533,2967139785_12428_13036,435
BGC0001183,2967139785_6659_113533,2967139785_13125_14123,340
BGC0001183,2967139785_6659_113533,2967139785_14561_15457,387
BGC0001183,2967139785_6659_113533,2967139785_15444_16478,236
BGC0001183,2967139785_6659_113533,2967139785_16568_17887,206
BGC0001183,2967139785_6659_113533,2967139785_17893_19014,-1
BGC0001183,2967139785_6659_113533,2967139785_19088_20332,15
BGC0001183,2967139785_6659_113533,2967139785_20462_20863,186
BGC0001183,2967139785_6659_113533,2967139785_72797_74275,444
BGC0001183,2967139785_6659_113533,2967139785_74345_75373,247
BGC0001183,2967139785_6659_113533,2967139785_75370_77235,6
BGC0001183,2967139785_6659_113533,2967139785_77232_77459,490
BGC0001183,2967139785_6659_113533,2967139785_77587_79269,390
BGC0001183,2967139785_6659_113533,2967139785_79293_79928,62
BGC0001183,2967139785_6659_113533,2967139785_80002_81204,313
BGC0001183,2967139785_6659_113533,2967139785_81248_82498,-1
BGC0001183,2967139785_6659_113533,2967139785_82568_84088,79
BGC0001183,2967139785_6659_113533,2967139785_84177_84899,195
BGC0001183,2967139785_6659_113533,2967139785_84944_86395,463
BGC0001183,2967139785_6659_113533,2967139785_98801_99976,313
BGC0001183,2967139785_6659_113533,2967139785_100023_100823,405
BGC0001183,2967139785_6659_113533,2967139785_101021_102175,218
BGC0001183,2967139785_6659_113533,2967139785_102283_103101,362
BGC0001183,2967139785_6659_113533,2967139785_103244_104224,336
BGC0001183,2967139785_6659_113533,2967139785_104400_105578,462
BGC0001183,2967139785_6659_113533,2967139785_105784_107277,388
BGC0001183,2967139785_6659_113533,2967139785_107303_107890,62
BGC0001183,2967139785_6659_113533,2967139785_108149_108931,449
BGC0001183,2967139785_6659_113533,2967139785_109050_110231,277
BGC0001183,2967139785_6659_113533,2967139785_110987_113533,174
BGC0002239,3313767457_8500_24914,3313767457_14188_16434,-1
BGC0002239,3313767457_8500_24914,3313767457_16510_16749,-1
BGC0002239,3313767457_8500_24914,3313767457_21692_21844,-1
BGC0002239,3313767457_8500_24914,3313767457_21955_23253,103
BGC0002239,3313767457_8500_24914,3313767457_23726_24340,-1
BGC0002239,3313767457_8500_24914,3313767457_24342_24914,-1
BGC0002236,2413731259_3077_9250,2413731259_7007_9250,166
BGC0002259,2349880850_1301_29665,2349880850_1301_2098,285
BGC0002259,2349880850_1301_29665,2349880850_2086_2325,159
BGC0002259,2349880850_1301_29665,2349880850_2529_7706,285
BGC0002259,2349880850_1301_29665,2349880850_7737_8702,285
BGC0002259,2349880850_1301_29665,2349880850_10404_11846,-1
BGC0002259,2349880850_1301_29665,2349880850_12258_12566,114
BGC0002259,2349880850_1301_29665,2349880850_12604_12960,33
BGC0002259,2349880850_1301_29665,2349880850_13186_13479,-1
BGC0002259,2349880850_1301_29665,2349880850_13531_13851,101
BGC0002259,2349880850_1301_29665,2349880850_15384_16856,102
BGC0002259,2349880850_1301_29665,2349880850_17030_29665,102
BGC0001000,353378834_2444_38208,353378834_4404_4694,56
BGC0001000,353378834_2444_38208,353378834_4695_4871,-1
BGC0001000,353378834_2444_38208,353378834_5107_5298,-1
BGC0001000,353378834_2444_38208,353378834_5267_6721,270
BGC0001000,353378834_2444_38208,353378834_6973_8190,-1
BGC0001000,353378834_2444_38208,353378834_35986_36318,-1
BGC0002223,3263162773_7860_15854,3263162773_7860_8579,-1
BGC0001002,2805655335_4391_13851,2805655335_8544_9980,402
BGC0001002,2805655335_4391_13851,2805655335_9973_10737,300
BGC0001002,2805655335_4391_13851,2805655335_10751_11581,549
BGC0001002,2805655335_4391_13851,2805655335_11657_12976,279
BGC0001002,2805655335_4391_13851,2805655335_13123_13851,-1
BGC0000998,1754876899_7744_49733,1754876899_8951_9193,-1
BGC0000998,1754876899_7744_49733,1754876899_9212_10081,152
BGC0000998,1754876899_7744_49733,1754876899_22681_23475,270
BGC0000998,1754876899_7744_49733,1754876899_35972_36997,536
BGC0000998,1754876899_7744_49733,1754876899_37044_38180,470
BGC0000998,1754876899_7744_49733,1754876899_38203_39930,436
BGC0000998,1754876899_7744_49733,1754876899_39981_41168,124
BGC0000998,1754876899_7744_49733,1754876899_41305_42189,175
BGC0000998,1754876899_7744_49733,1754876899_42203_43030,-1
BGC0000998,1754876899_7744_49733,1754876899_43032_43985,211
BGC0000998,1754876899_7744_49733,1754876899_45901_46860,111
BGC0000998,1754876899_7744_49733,1754876899_46909_48159,131
BGC0000998,1754876899_7744_49733,1754876899_48172_48954,403
BGC0000998,1754876899_7744_49733,1754876899_48951_49733,195
BGC0001013,670647399_21638_109423,670647399_99736_100167,153
BGC0001013,670647399_21638_109423,670647399_100278_100814,42
BGC0001013,670647399_21638_109423,670647399_101050_101175,-1
BGC0001013,670647399_21638_109423,670647399_101214_102698,284
BGC0001013,670647399_21638_109423,670647399_102817_103305,162
BGC0001013,670647399_21638_109423,670647399_103378_104232,-1
BGC0001013,670647399_21638_109423,670647399_104343_105272,143
BGC0001013,670647399_21638_109423,670647399_105382_106152,-1
BGC0001013,670647399_21638_109423,670647399_106319_107389,-1
BGC0001013,670647399_21638_109423,670647399_107438_107896,-1
BGC0001013,670647399_21638_109423,670647399_107930_109423,-1
BGC0001011,282427092_21613_109398,282427092_99711_100142,153
BGC0001011,282427092_21613_109398,282427092_100253_100789,42
BGC0001011,282427092_21613_109398,282427092_101025_101150,-1
BGC0001011,282427092_21613_109398,282427092_101189_102673,284
BGC0001011,282427092_21613_109398,282427092_102792_103280,162
BGC0001011,282427092_21613_109398,282427092_103353_104207,-1
BGC0001011,282427092_21613_109398,282427092_104318_105247,143
BGC0001011,282427092_21613_109398,282427092_105357_106127,-1
BGC0001011,282427092_21613_109398,282427092_106294_107364,-1
BGC0001011,282427092_21613_109398,282427092_107413_107871,118
BGC0001011,282427092_21613_109398,282427092_107905_109398,-1
BGC0002525,3848908451_6667_20199,3848908451_6667_7533,22
BGC0002525,3848908451_6667_20199,3848908451_7568_7765,77
BGC0002525,3848908451_6667_20199,3848908451_8000_8335,24
BGC0002525,3848908451_6667_20199,3848908451_8547_8945,77
BGC0002525,3848908451_6667_20199,3848908451_10106_10261,46
BGC0002525,3848908451_6667_20199,3848908451_10361_10942,-1
BGC0002525,3848908451_6667_20199,3848908451_13660_14031,39
BGC0002525,3848908451_6667_20199,3848908451_17926_18360,113
BGC0002525,3848908451_6667_20199,3848908451_18420_18722,113
BGC0000994,124686635_8147_77533,124686635_8147_8824,394
BGC0000994,124686635_8147_77533,124686635_8802_9884,6
BGC0000994,124686635_8147_77533,124686635_9895_10995,127
BGC0000994,124686635_8147_77533,124686635_10988_11248,329
BGC0000994,124686635_8147_77533,124686635_11245_12120,152
BGC0000994,124686635_8147_77533,124686635_12114_13151,310
BGC0000994,124686635_8147_77533,124686635_46752_47786,438
BGC0000994,124686635_8147_77533,124686635_71460_72626,-1
BGC0000994,124686635_8147_77533,124686635_72623_73405,449
BGC0000994,124686635_8147_77533,124686635_73459_76236,174
BGC0000994,124686635_8147_77533,124686635_76335_77078,195
BGC0000994,124686635_8147_77533,124686635_77075_77533,55
BGC0002274,1361096683_1_2779,1361096683_1_759,102
BGC0001001,3802382157_6630_63634,3802382157_8591_9556,116
BGC0001001,3802382157_6630_63634,3802382157_9718_10020,301
BGC0001001,3802382157_6630_63634,3802382157_10463_12514,-1
BGC0001001,3802382157_6630_63634,3802382157_17811_18050,110
BGC0001001,3802382157_6630_63634,3802382157_18222_19448,517
BGC0001001,3802382157_6630_63634,3802382157_19453_20712,370
BGC0001001,3802382157_6630_63634,3802382157_20982_21746,455
BGC0001001,3802382157_6630_63634,3802382157_51811_53277,-1
BGC0001001,3802382157_6630_63634,3802382157_62318_63634,213
BGC0001006,1486310640_969_10196,1486310640_8226_10196,419
BGC0001007,280520636_915_10189,280520636_8219_10189,419
BGC0002256,890884922_465_11009,890884922_4587_5033,150
BGC0002256,890884922_465_11009,890884922_4987_6009,-1
BGC0002256,890884922_465_11009,890884922_5955_6122,21
BGC0002308,2040713656_1_52415,2040713656_1_1332,437
