mibig_id,cluster_id,orf_id
BGC0002478,1746118797_1273_36227,1746118797_32507_33718
BGC0002478,1746118797_1273_36227,1746118797_33929_34606
BGC0002478,1746118797_1273_36227,1746118797_34746_36227
BGC0002672,8911052_2845_18463,8911052_2845_4296
BGC0002672,8911052_2845_18463,8911052_4313_4639
BGC0002672,8911052_2845_18463,8911052_4636_5907
BGC0002672,8911052_2845_18463,8911052_5904_7118
BGC0002672,8911052_2845_18463,8911052_7141_7404
BGC0002672,8911052_2845_18463,8911052_7420_8202
BGC0002672,8911052_2845_18463,8911052_8243_9187
BGC0002672,8911052_2845_18463,8911052_9192_11111
BGC0002672,8911052_2845_18463,8911052_11126_12697
BGC0002672,8911052_2845_18463,8911052_12694_12813
BGC0002672,8911052_2845_18463,8911052_12810_13016
BGC0002672,8911052_2845_18463,8911052_13032_14015
BGC0002672,8911052_2845_18463,8911052_14008_15189
BGC0002672,8911052_2845_18463,8911052_15186_15770
BGC0002672,8911052_2845_18463,8911052_15780_17171
BGC0002672,8911052_2845_18463,8911052_17258_18463
BGC0002455,2419560442_3_109213,2419560442_3_704
BGC0002455,2419560442_3_109213,2419560442_2607_4136
BGC0002455,2419560442_3_109213,2419560442_4177_5079
BGC0002455,2419560442_3_109213,2419560442_5076_5870
BGC0002455,2419560442_3_109213,2419560442_5867_7075
BGC0002455,2419560442_3_109213,2419560442_7610_8965
BGC0002455,2419560442_3_109213,2419560442_9037_10014
BGC0002455,2419560442_3_109213,2419560442_10045_10902
BGC0002455,2419560442_3_109213,2419560442_10869_12044
BGC0002455,2419560442_3_109213,2419560442_12151_13554
BGC0002455,2419560442_3_109213,2419560442_13567_13929
BGC0002455,2419560442_3_109213,2419560442_13929_17243
BGC0002455,2419560442_3_109213,2419560442_17182_17931
BGC0002455,2419560442_3_109213,2419560442_17931_18722
BGC0002455,2419560442_3_109213,2419560442_18719_19981
BGC0002455,2419560442_3_109213,2419560442_20001_21230
BGC0002455,2419560442_3_109213,2419560442_21208_21456
BGC0002455,2419560442_3_109213,2419560442_21459_22856
BGC0002455,2419560442_3_109213,2419560442_23687_23953
BGC0002455,2419560442_3_109213,2419560442_23950_24846
BGC0002455,2419560442_3_109213,2419560442_24942_26912
BGC0001190,3775920713_38193_44439,3775920713_38193_38708
BGC0001190,3775920713_38193_44439,3775920713_39100_44439
BGC0002468,1370175337_1_22580,1370175337_2207_3115
BGC0002468,1370175337_1_22580,1370175337_3578_4522
BGC0002468,1370175337_1_22580,1370175337_4519_5472
BGC0002468,1370175337_1_22580,1370175337_5526_6494
BGC0002468,1370175337_1_22580,1370175337_6598_8778
BGC0002468,1370175337_1_22580,1370175337_12006_12764
BGC0002468,1370175337_1_22580,1370175337_12862_14187
BGC0002468,1370175337_1_22580,1370175337_14314_17184
BGC0002468,1370175337_1_22580,1370175337_17396_18316
BGC0002468,1370175337_1_22580,1370175337_18473_19405
BGC0002468,1370175337_1_22580,1370175337_19652_20854
BGC0002468,1370175337_1_22580,1370175337_20970_22580
BGC0001197,295689816_6305_12679,295689816_6305_6682
BGC0001197,295689816_6305_12679,295689816_7083_7340
BGC0001197,295689816_6305_12679,295689816_7391_7885
BGC0001197,295689816_6305_12679,295689816_7896_8318
BGC0001197,295689816_6305_12679,295689816_8315_9667
BGC0001197,295689816_6305_12679,295689816_9664_10950
BGC0001197,295689816_6305_12679,295689816_11053_11790
BGC0001197,295689816_6305_12679,295689816_11790_12113
BGC0001197,295689816_6305_12679,295689816_12110_12679
BGC0002483,3207384954_20775_26870,3207384954_20775_26870
BGC0002499,3340785917_4081_16425,3340785917_4081_4320
BGC0002499,3340785917_4081_16425,3340785917_4342_5169
BGC0002499,3340785917_4081_16425,3340785917_5179_6129
BGC0002499,3340785917_4081_16425,3340785917_6135_7535
BGC0002499,3340785917_4081_16425,3340785917_7532_8812
BGC0002499,3340785917_4081_16425,3340785917_8844_9104
BGC0002499,3340785917_4081_16425,3340785917_9117_9950
BGC0002499,3340785917_4081_16425,3340785917_9947_10555
BGC0002499,3340785917_4081_16425,3340785917_10548_11711
BGC0002499,3340785917_4081_16425,3340785917_11759_12166
BGC0002499,3340785917_4081_16425,3340785917_12242_13453
BGC0002499,3340785917_4081_16425,3340785917_13508_14491
BGC0002499,3340785917_4081_16425,3340785917_14561_15652
BGC0002499,3340785917_4081_16425,3340785917_15667_16425
BGC0001143,712880023_1117_20622,712880023_1117_2502
BGC0001143,712880023_1117_20622,712880023_3117_3293
BGC0001143,712880023_1117_20622,712880023_3639_4166
BGC0001143,712880023_1117_20622,712880023_5323_5763
BGC0001143,712880023_1117_20622,712880023_5790_6008
BGC0001143,712880023_1117_20622,712880023_6553_6759
BGC0001143,712880023_1117_20622,712880023_6800_7180
BGC0001143,712880023_1117_20622,712880023_7126_7587
BGC0001143,712880023_1117_20622,712880023_7863_8123
BGC0001143,712880023_1117_20622,712880023_8675_10006
BGC0001143,712880023_1117_20622,712880023_10400_11176
BGC0001143,712880023_1117_20622,712880023_11226_11621
BGC0001143,712880023_1117_20622,712880023_12636_13349
BGC0001200,3894780285_7115_60036,3894780285_53399_55165
BGC0001200,3894780285_7115_60036,3894780285_55245_56672
BGC0001200,3894780285_7115_60036,3894780285_56522_56878
BGC0001200,3894780285_7115_60036,3894780285_56888_57652
BGC0001200,3894780285_7115_60036,3894780285_58041_58490
BGC0001200,3894780285_7115_60036,3894780285_58576_60036
BGC0002504,1151258999_1128_19311,1151258999_1128_2609
BGC0002504,1151258999_1128_19311,1151258999_2662_2988
BGC0002504,1151258999_1128_19311,1151258999_3050_4318
BGC0002504,1151258999_1128_19311,1151258999_4315_5529
BGC0002504,1151258999_1128_19311,1151258999_5588_5839
BGC0002504,1151258999_1128_19311,1151258999_6005_6790
BGC0002504,1151258999_1128_19311,1151258999_6831_7778
BGC0002504,1151258999_1128_19311,1151258999_7759_9261
BGC0002504,1151258999_1128_19311,1151258999_9271_10866
BGC0002504,1151258999_1128_19311,1151258999_10882_11082
BGC0002504,1151258999_1128_19311,1151258999_11079_12125
BGC0002504,1151258999_1128_19311,1151258999_12122_13135
BGC0002504,1151258999_1128_19311,1151258999_13161_13631
BGC0002504,1151258999_1128_19311,1151258999_13742_14248
BGC0002504,1151258999_1128_19311,1151258999_14338_15165
BGC0002504,1151258999_1128_19311,1151258999_15098_16360
BGC0002504,1151258999_1128_19311,1151258999_16496_17140
BGC0002504,1151258999_1128_19311,1151258999_17170_17847
BGC0002504,1151258999_1128_19311,1151258999_18022_19311
BGC0002464,4202541335_2007_3863,4202541335_2007_3863
BGC0001178,364425402_1135_45372,364425402_1135_2379
BGC0001178,364425402_1135_45372,364425402_2416_2934
BGC0001178,364425402_1135_45372,364425402_3124_4860
BGC0001178,364425402_1135_45372,364425402_4917_6011
BGC0001178,364425402_1135_45372,364425402_6092_6784
BGC0001178,364425402_1135_45372,364425402_6800_7852
BGC0001178,364425402_1135_45372,364425402_36974_38044
BGC0001178,364425402_1135_45372,364425402_38089_38724
BGC0001178,364425402_1135_45372,364425402_38739_39953
BGC0001178,364425402_1135_45372,364425402_40226_41449
BGC0001178,364425402_1135_45372,364425402_41515_42732
BGC0001178,364425402_1135_45372,364425402_42860_43981
BGC0001178,364425402_1135_45372,364425402_43978_45372
BGC0001205,3781871462_13673_28631,3781871462_13673_14836
BGC0001205,3781871462_13673_28631,3781871462_14833_15162
BGC0001205,3781871462_13673_28631,3781871462_15595_15822
BGC0001205,3781871462_13673_28631,3781871462_17797_18033
BGC0001205,3781871462_13673_28631,3781871462_19421_20149
BGC0002508,1783520604_1_7597,1783520604_1_1173
BGC0002508,1783520604_1_7597,1783520604_1170_2396
BGC0002508,1783520604_1_7597,1783520604_2417_3127
BGC0002508,1783520604_1_7597,1783520604_3192_3695
BGC0002508,1783520604_1_7597,1783520604_3702_4037
BGC0002508,1783520604_1_7597,1783520604_4047_4667
BGC0002508,1783520604_1_7597,1783520604_4903_6408
BGC0002508,1783520604_1_7597,1783520604_6461_7597
BGC0001193,3659454949_3_41333,3659454949_5126_6523
BGC0001193,3659454949_3_41333,3659454949_6516_7544
BGC0001193,3659454949_3_41333,3659454949_7727_9277
BGC0001193,3659454949_3_41333,3659454949_9461_10681
BGC0001193,3659454949_3_41333,3659454949_10714_11904
BGC0001193,3659454949_3_41333,3659454949_11901_12107
BGC0001193,3659454949_3_41333,3659454949_12859_13524
BGC0001193,3659454949_3_41333,3659454949_14215_15279
BGC0001193,3659454949_3_41333,3659454949_15332_15913
BGC0001193,3659454949_3_41333,3659454949_19381_20931
BGC0001193,3659454949_3_41333,3659454949_20928_21683
BGC0001193,3659454949_3_41333,3659454949_21685_22827
BGC0001193,3659454949_3_41333,3659454949_22872_23315
BGC0001193,3659454949_3_41333,3659454949_23643_25094
BGC0001193,3659454949_3_41333,3659454949_25245_25832
BGC0001193,3659454949_3_41333,3659454949_25930_26871
BGC0001193,3659454949_3_41333,3659454949_26997_28592
BGC0001193,3659454949_3_41333,3659454949_28756_29517
BGC0001193,3659454949_3_41333,3659454949_29514_31991
BGC0001193,3659454949_3_41333,3659454949_32665_34125
BGC0001193,3659454949_3_41333,3659454949_34160_34984
BGC0002505,1041138424_8721_21049,1041138424_11704_13563
BGC0002505,1041138424_8721_21049,1041138424_14330_16561
BGC0002505,1041138424_8721_21049,1041138424_16629_16844
BGC0002505,1041138424_8721_21049,1041138424_19663_19848
BGC0001147,4048282330_20246_28600,4048282330_20246_21628
BGC0001147,4048282330_20246_28600,4048282330_21625_22671
BGC0001147,4048282330_20246_28600,4048282330_25936_27363
BGC0001147,4048282330_20246_28600,4048282330_27747_28109
BGC0001147,4048282330_20246_28600,4048282330_28310_28600
BGC0001201,3575575397_1302_2291,3575575397_1302_2291
BGC0001213,2143613760_3903_45515,2143613760_3903_5144
BGC0001213,2143613760_3903_45515,2143613760_5199_6356
BGC0001213,2143613760_3903_45515,2143613760_6534_9179
BGC0001213,2143613760_3903_45515,2143613760_9631_11370
BGC0001213,2143613760_3903_45515,2143613760_11370_13196
BGC0001213,2143613760_3903_45515,2143613760_13375_14097
BGC0001213,2143613760_3903_45515,2143613760_14094_15542
BGC0001213,2143613760_3903_45515,2143613760_15806_16795
BGC0001213,2143613760_3903_45515,2143613760_16677_17387
BGC0001213,2143613760_3903_45515,2143613760_17384_18766
BGC0001213,2143613760_3903_45515,2143613760_18763_21063
BGC0001213,2143613760_3903_45515,2143613760_21060_21752
BGC0001213,2143613760_3903_45515,2143613760_22100_22924
BGC0001213,2143613760_3903_45515,2143613760_22921_24405
BGC0001213,2143613760_3903_45515,2143613760_24405_24674
BGC0001213,2143613760_3903_45515,2143613760_26288_27340
BGC0001213,2143613760_3903_45515,2143613760_35416_36114
BGC0001213,2143613760_3903_45515,2143613760_36434_37981
BGC0001213,2143613760_3903_45515,2143613760_38228_40588
BGC0001213,2143613760_3903_45515,2143613760_40912_41178
BGC0001213,2143613760_3903_45515,2143613760_41370_42341
BGC0001176,1665342598_1_4792,1665342598_1_1887
BGC0001176,1665342598_1_4792,1665342598_1945_2376
BGC0001176,1665342598_1_4792,1665342598_2373_2639
BGC0001176,1665342598_1_4792,1665342598_2690_4576
BGC0001176,1665342598_1_4792,1665342598_4667_4792
BGC0001152,466014206_5197_30670,466014206_5197_6438
BGC0001152,466014206_5197_30670,466014206_6443_6850
BGC0001152,466014206_5197_30670,466014206_6944_30670
BGC0001207,807014486_4320_46377,807014486_4320_7445
BGC0001204,2692940264_1_108225,2692940264_1_1218
BGC0001204,2692940264_1_108225,2692940264_1215_1478
BGC0001204,2692940264_1_108225,2692940264_1475_2377
BGC0001204,2692940264_1_108225,2692940264_2408_2995
BGC0001204,2692940264_1_108225,2692940264_3005_4054
BGC0001204,2692940264_1_108225,2692940264_4246_4686
BGC0001204,2692940264_1_108225,2692940264_4784_6043
BGC0001204,2692940264_1_108225,2692940264_55928_57139
BGC0001204,2692940264_1_108225,2692940264_57235_58230
BGC0001204,2692940264_1_108225,2692940264_58386_59135
BGC0001204,2692940264_1_108225,2692940264_59172_60629
BGC0001204,2692940264_1_108225,2692940264_60902_61330
BGC0001204,2692940264_1_108225,2692940264_87854_89398
BGC0001204,2692940264_1_108225,2692940264_89474_90610
BGC0001204,2692940264_1_108225,2692940264_90680_91711
BGC0001204,2692940264_1_108225,2692940264_91770_92858
BGC0001204,2692940264_1_108225,2692940264_92855_93685
BGC0001204,2692940264_1_108225,2692940264_93682_93909
BGC0001204,2692940264_1_108225,2692940264_93906_95798
BGC0001204,2692940264_1_108225,2692940264_95800_97167
BGC0001204,2692940264_1_108225,2692940264_97202_97972
BGC0001204,2692940264_1_108225,2692940264_97962_98690
BGC0001204,2692940264_1_108225,2692940264_98792_99031
BGC0001204,2692940264_1_108225,2692940264_99365_102088
BGC0001204,2692940264_1_108225,2692940264_102297_102581
BGC0001204,2692940264_1_108225,2692940264_102880_104649
BGC0001204,2692940264_1_108225,2692940264_105371_105631
BGC0001204,2692940264_1_108225,2692940264_105653_106720
BGC0001204,2692940264_1_108225,2692940264_106717_107703
BGC0001204,2692940264_1_108225,2692940264_107740_108225
BGC0001199,1491606452_3225_63400,1491606452_3225_3971
BGC0001199,1491606452_3225_63400,1491606452_4005_4889
BGC0001199,1491606452_3225_63400,1491606452_4889_5380
BGC0001199,1491606452_3225_63400,1491606452_5564_7162
BGC0001199,1491606452_3225_63400,1491606452_7231_10074
BGC0001199,1491606452_3225_63400,1491606452_10671_12269
BGC0001199,1491606452_3225_63400,1491606452_51755_52981
BGC0001199,1491606452_3225_63400,1491606452_53055_53402
BGC0001199,1491606452_3225_63400,1491606452_53539_53775
BGC0001199,1491606452_3225_63400,1491606452_53795_55003
BGC0001199,1491606452_3225_63400,1491606452_55229_55918
BGC0001199,1491606452_3225_63400,1491606452_56043_57539
BGC0001199,1491606452_3225_63400,1491606452_57662_58312
BGC0001199,1491606452_3225_63400,1491606452_58444_58773
BGC0001199,1491606452_3225_63400,1491606452_59086_60459
BGC0001199,1491606452_3225_63400,1491606452_60462_61484
BGC0001199,1491606452_3225_63400,1491606452_61481_62341
BGC0002494,4247095398_274_11300,4247095398_274_1155
BGC0002494,4247095398_274_11300,4247095398_2898_4085
BGC0002494,4247095398_274_11300,4247095398_4262_5041
BGC0002494,4247095398_274_11300,4247095398_5053_6363
BGC0002494,4247095398_274_11300,4247095398_6565_7524
BGC0002494,4247095398_274_11300,4247095398_7521_8573
BGC0002494,4247095398_274_11300,4247095398_8552_9628
BGC0002494,4247095398_274_11300,4247095398_9745_10584
BGC0002494,4247095398_274_11300,4247095398_10587_11300
BGC0002477,2069921765_737_22426,2069921765_737_1657
BGC0002477,2069921765_737_22426,2069921765_1701_2528
BGC0002477,2069921765_737_22426,2069921765_2708_4612
BGC0002477,2069921765_737_22426,2069921765_4738_5421
BGC0002477,2069921765_737_22426,2069921765_5566_6249
BGC0002477,2069921765_737_22426,2069921765_6278_7507
BGC0002477,2069921765_737_22426,2069921765_7619_7861
BGC0002477,2069921765_737_22426,2069921765_7858_9447
BGC0002477,2069921765_737_22426,2069921765_9441_10205
BGC0002477,2069921765_737_22426,2069921765_10243_12213
BGC0002477,2069921765_737_22426,2069921765_12217_13161
BGC0002477,2069921765_737_22426,2069921765_13224_14009
BGC0002477,2069921765_737_22426,2069921765_14045_14314
BGC0002477,2069921765_737_22426,2069921765_14372_15592
BGC0002477,2069921765_737_22426,2069921765_15589_16869
BGC0002477,2069921765_737_22426,2069921765_16866_17192
BGC0002477,2069921765_737_22426,2069921765_17233_18735
BGC0002477,2069921765_737_22426,2069921765_18816_19856
BGC0002477,2069921765_737_22426,2069921765_20142_21608
BGC0002477,2069921765_737_22426,2069921765_21680_22426
BGC0001189,1970279605_858_29036,1970279605_858_1592
BGC0001214,3482560479_3153_44158,3482560479_3153_3890
BGC0001214,3482560479_3153_44158,3482560479_3875_4714
BGC0001214,3482560479_3153_44158,3482560479_31743_31970
BGC0001214,3482560479_3153_44158,3482560479_31967_33094
BGC0001214,3482560479_3153_44158,3482560479_33094_33444
BGC0001214,3482560479_3153_44158,3482560479_33479_34774
BGC0001214,3482560479_3153_44158,3482560479_34795_35436
BGC0001214,3482560479_3153_44158,3482560479_37050_37322
BGC0001214,3482560479_3153_44158,3482560479_37400_38125
BGC0001214,3482560479_3153_44158,3482560479_38122_39396
BGC0001214,3482560479_3153_44158,3482560479_39537_39869
BGC0001214,3482560479_3153_44158,3482560479_39866_40987
BGC0001214,3482560479_3153_44158,3482560479_41401_42024
BGC0001214,3482560479_3153_44158,3482560479_42103_42285
BGC0001214,3482560479_3153_44158,3482560479_42494_44158
BGC0002471,3138847328_6781_11993,3138847328_6781_8691
BGC0002471,3138847328_6781_11993,3138847328_8701_10542
BGC0002471,3138847328_6781_11993,3138847328_10554_11993
BGC0002522,2392420020_1_37767,2392420020_1_1440
BGC0002522,2392420020_1_37767,2392420020_34646_35794
BGC0002522,2392420020_1_37767,2392420020_35797_37767
BGC0002482,1344573074_14003_29680,1344573074_14003_15724
BGC0002482,1344573074_14003_29680,1344573074_16086_17369
BGC0002482,1344573074_14003_29680,1344573074_17563_18507
BGC0002482,1344573074_14003_29680,1344573074_18495_19250
BGC0002482,1344573074_14003_29680,1344573074_19815_20438
BGC0002482,1344573074_14003_29680,1344573074_20629_21141
BGC0002482,1344573074_14003_29680,1344573074_21366_22421
BGC0002482,1344573074_14003_29680,1344573074_22603_23277
BGC0002482,1344573074_14003_29680,1344573074_23274_26720
BGC0002482,1344573074_14003_29680,1344573074_26796_28331
BGC0002482,1344573074_14003_29680,1344573074_28772_29680
BGC0001209,1764607814_1_2570,1764607814_1_1092
BGC0001209,1764607814_1_2570,1764607814_1089_2408
BGC0001209,1764607814_1_2570,1764607814_2478_2570
BGC0002474,3634075936_104_7254,3634075936_1949_2977
BGC0002474,3634075936_104_7254,3634075936_2932_3123
BGC0002474,3634075936_104_7254,3634075936_4860_5729
BGC0002474,3634075936_104_7254,3634075936_5743_6498
BGC0002474,3634075936_104_7254,3634075936_6529_7254
BGC0001225,2986156642_1_23725,2986156642_1_1026
BGC0001225,2986156642_1_23725,2986156642_1552_3006
BGC0001225,2986156642_1_23725,2986156642_3003_3773
BGC0001225,2986156642_1_23725,2986156642_3884_5197
BGC0001225,2986156642_1_23725,2986156642_5226_5783
BGC0001225,2986156642_1_23725,2986156642_5799_7109
BGC0001225,2986156642_1_23725,2986156642_7106_8083
BGC0001225,2986156642_1_23725,2986156642_8080_8688
BGC0001225,2986156642_1_23725,2986156642_8713_9996
BGC0001225,2986156642_1_23725,2986156642_10023_11273
BGC0001225,2986156642_1_23725,2986156642_11393_12217
BGC0001225,2986156642_1_23725,2986156642_12226_13239
BGC0001225,2986156642_1_23725,2986156642_13292_14809
BGC0001225,2986156642_1_23725,2986156642_14817_15788
